image,modality,mounting,content_type,code_type,uncertain,x_center,y_center,width,height,norm_area
6.jpg,video_frame,rack,alphabetic,none,,0.698375,0.505556,0.026469,0.085859,0.00227259
6.jpg,video_frame,rack,alphabetic,none,,0.796106,0.464646,0.048866,0.09899,0.00483723
6.jpg,video_frame,rack,alphabetic,none,,0.91369,0.408081,0.068209,0.117172,0.00799212
60.jpg,video_frame,hung,alphanumeric,qr,,0.628897,0.260606,0.271883,0.181818,0.04943333
61.jpg,video_frame,hung,alphanumeric,none,,0.305321,0.310606,0.152884,0.118182,0.0180681
62.jpg,video_frame,wall,alphanumeric,qr,,0.280311,0.262626,0.226559,0.157576,0.03570017
63.jpg,video_frame,wall,alphanumeric,none,,0.401917,0.413131,0.175299,0.185859,0.0325809
64.jpg,video_frame,wall,alphanumeric,qr,,0.639466,0.263131,0.229142,0.205051,0.04698564
65.jpg,video_frame,hung,alphanumeric,none,,0.599491,0.25404,0.198934,0.138384,0.02752928
65.jpg,video_frame,hung,unclear,,,0.603075,0.619192,0.075272,0.058586,0.0044099
66.jpg,video_frame,wall,unclear,,,0.61631,0.307071,0.103913,0.078788,0.00818707
67.jpg,video_frame,hung,alphanumeric,none,,0.58501,0.185354,0.223548,0.20101,0.04493537
67.jpg,video_frame,hung,unclear,,,0.822079,0.44697,0.151436,0.10202,0.01544949
68.jpg,video_frame,hung,alphanumeric,qr,,0.574713,0.177778,0.229158,0.189899,0.04351682
69.jpg,video_frame,wall,alphanumeric,qr,,0.463317,0.309091,0.217336,0.210101,0.04566253
7.jpg,video_frame,hung,alphanumeric,qr,,0.617055,0.25303,0.273679,0.207071,0.05667095
70.jpg,video_frame,hung,alphanumeric,qr,,0.538193,0.231818,0.183157,0.158586,0.02904612
71.jpg,phone_photo,wall,alphanumeric,barcode,,0.066667,0.411111,0.037879,0.060606,0.00229568
71.jpg,phone_photo,hung,alphanumeric,barcode,,0.223106,0.220707,0.081061,0.09596,0.00777854
71.jpg,phone_photo,hung,alphanumeric,barcode,,0.468561,0.337374,0.059848,0.062626,0.00374809
71.jpg,phone_photo,wall,alphanumeric,barcode,,0.656439,0.282828,0.07803,0.090909,0.00709366
71.jpg,phone_photo,wall,alphanumeric,barcode,,0.827652,0.433838,0.049242,0.045455,0.00223829
72.jpg,phone_photo,hung,alphanumeric,none,,0.394613,0.450505,0.02963,0.038384,0.0011373
72.jpg,phone_photo,hung,unclear,,,0.390236,0.490404,0.026263,0.029293,0.00076931
72.jpg,phone_photo,hung,alphanumeric,none,,0.399663,0.398485,0.039731,0.045455,0.00180594
72.jpg,phone_photo,hung,alphanumeric,none,,0.405724,0.308081,0.049158,0.054545,0.00268136
72.jpg,phone_photo,hung,alphanumeric,none,,0.417845,0.102525,0.097643,0.10202,0.00996157
72.jpg,phone_photo,hung,alphanumeric,none,,0.750168,0.421212,0.03367,0.040404,0.00136041
72.jpg,phone_photo,hung,unclear,,,0.769697,0.471212,0.026936,0.031313,0.00084345
72.jpg,phone_photo,hung,unclear,,,0.639394,0.489899,0.024916,0.030303,0.00075502
72.jpg,phone_photo,hung,alphanumeric,none,,0.83468,0.312121,0.049158,0.058586,0.00287998
73.jpg,phone_photo,rack,alphanumeric,none,,0.058554,0.381818,0.042068,0.084848,0.00356939
73.jpg,phone_photo,rack,alphanumeric,none,,0.105738,0.454545,0.034109,0.064646,0.00220503
73.jpg,phone_photo,wall,alphanumeric,qr,,0.153775,0.337879,0.043773,0.108081,0.00473105
73.jpg,phone_photo,hung,alphanumeric,none,,0.316361,0.082828,0.076745,0.090909,0.00697685
73.jpg,phone_photo,hung,alphanumeric,none,,0.321762,0.283333,0.04889,0.059596,0.00291362
73.jpg,phone_photo,hung,alphanumeric,none,,0.324604,0.368687,0.036383,0.040404,0.00147002
73.jpg,phone_photo,hung,alphanumeric,none,,0.321478,0.419697,0.028993,0.039394,0.00114214
73.jpg,phone_photo,hung,alphanumeric,none,,0.323183,0.459091,0.027856,0.033333,0.00092852
73.jpg,phone_photo,hung,unclear,,,0.319204,0.50303,0.019897,0.030303,0.00060294
73.jpg,phone_photo,hung,alphanumeric,none,,0.481506,0.403535,0.029561,0.045455,0.00134369
73.jpg,phone_photo,hung,unclear,,,0.433753,0.470707,0.020465,0.028283,0.00057882
73.jpg,phone_photo,hung,alphanumeric,none,,0.506235,0.34596,0.039225,0.045455,0.00178297
73.jpg,phone_photo,hung,alphanumeric,none,,0.574453,0.24697,0.054006,0.065657,0.00354585
73.jpg,phone_photo,hung,alphanumeric,none,,0.572179,0.425253,0.026719,0.040404,0.00107955
73.jpg,phone_photo,wall,alphabetic,none,,0.549724,0.491414,0.012507,0.047475,0.00059375
73.jpg,phone_photo,hung,unclear,,,0.510214,0.50101,0.019897,0.030303,0.00060294
73.jpg,phone_photo,wall,alphanumeric,qr,,0.550861,0.539394,0.022739,0.038384,0.00087282
73.jpg,phone_photo,wall,alphanumeric,qr,,0.725101,0.436869,0.033541,0.079798,0.00267647
73.jpg,phone_photo,wall,alphanumeric,qr,,0.941694,0.191414,0.075608,0.122222,0.00924102
73.jpg,phone_photo,wall,alphanumeric,none,,0.809805,0.390404,0.035814,0.049495,0.00177264
73.jpg,phone_photo,wall,alphabetic,none,,0.918954,0.354545,0.08243,0.163636,0.01348857
73.jpg,phone_photo,wall,alphanumeric,none,,0.677917,0.459091,0.01876,0.033333,0.00062533
74.jpg,phone_photo,rack,alphanumeric,none,,0.0875,0.320202,0.064394,0.050505,0.00325222
74.jpg,phone_photo,hung,alphanumeric,none,,0.0875,0.112626,0.026515,0.049495,0.00131237
74.jpg,phone_photo,hung,alphanumeric,none,,0.174621,0.156061,0.029545,0.047475,0.00140266
74.jpg,phone_photo,hung,unclear,,,0.260227,0.190909,0.02197,0.042424,0.00093205
74.jpg,phone_photo,hung,unclear,,,0.3125,0.214646,0.018939,0.045455,0.00086088
74.jpg,phone_photo,hung,unclear,,,0.360985,0.236869,0.020455,0.037374,0.00076446
75.jpg,phone_photo,rack,unclear,,,0.46553,0.413131,0.020455,0.026263,0.00053719
75.jpg,phone_photo,rack,alphanumeric,none,,0.476894,0.454545,0.02803,0.026263,0.00073615
75.jpg,phone_photo,rack,alphanumeric,none,,0.581061,0.44798,0.021212,0.025253,0.00053566
76.jpg,phone_photo,hung,unclear,,,0.342088,0.130303,0.051178,0.042424,0.00217121
76.jpg,phone_photo,hung,unclear,,,0.406061,0.132828,0.057912,0.033333,0.00193042
76.jpg,phone_photo,hung,unclear,,,0.577778,0.127778,0.051178,0.037374,0.00191273
76.jpg,phone_photo,hung,unclear,,,0.641077,0.131313,0.056566,0.030303,0.00171411
77.jpg,phone_photo,hung,unclear,,,0.139394,0.196465,0.036364,0.043434,0.00157943
78.jpg,phone_photo,rack,unclear,,,0.476894,0.459596,0.020455,0.026263,0.00053719
78.jpg,phone_photo,rack,unclear,,,0.581439,0.44899,0.025,0.037374,0.00093434
78.jpg,phone_photo,rack,unclear,,,0.469318,0.415152,0.017424,0.028283,0.00049281
8.jpg,video_frame,wall,alphanumeric,barcode,,0.441575,0.376768,0.275032,0.292929,0.0805649
9.jpg,video_frame,wall,alphanumeric,qr,,0.48078,0.35,0.32818,0.453535,0.14884134
Captured photo (2).jpg,phone_photo,wall,unclear,,,0.346801,0.167677,0.038159,0.030303,0.00115634
Captured photo (2).jpg,phone_photo,wall,unclear,,,0.450056,0.155556,0.03367,0.032323,0.00108832
Captured photo (2).jpg,phone_photo,wall,unclear,,,0.508418,0.146465,0.056117,0.040404,0.00226734
Captured photo (2).jpg,phone_photo,wall,unclear,,,0.699214,0.122222,0.060606,0.040404,0.00244873
Captured photo (2).jpg,phone_photo,wall,unclear,,,0.928171,0.088889,0.109989,0.056566,0.00622159
Captured photo (3).jpg,phone_photo,wall,alphanumeric,barcode,,0.15174,0.411111,0.102357,0.052525,0.00537632
Captured photo (3).jpg,phone_photo,wall,alphanumeric,barcode,,0.440853,0.413131,0.105948,0.052525,0.00556497
Captured photo (3).jpg,phone_photo,wall,alphanumeric,barcode,,0.82963,0.416667,0.09697,0.045455,0.00440771
IMG_9283.jpg,phone_photo,wall,alphabetic,none,,0.624242,0.577273,0.109091,0.043434,0.00473829
IMG_9283.jpg,phone_photo,wall,alphanumeric,none,,0.626263,0.612121,0.045791,0.022222,0.00101758
IMG_9283.jpg,phone_photo,hung,unclear,,,0.501684,0.408081,0.114478,0.068687,0.00786314
IMG_9286.jpg,phone_photo,hung,unclear,,,0.500337,0.468182,0.10101,0.067677,0.00683604
IMG_9286.jpg,phone_photo,wall,alphabetic,none,,0.775084,0.608081,0.122559,0.040404,0.00495188
IMG_9286.jpg,phone_photo,wall,alphanumeric,none,,0.780471,0.643434,0.047138,0.028283,0.0013332
IMG_9289.jpg,phone_photo,hung,unclear,,,0.491582,0.453535,0.121212,0.078788,0.00955005
IMG_9289.jpg,phone_photo,wall,alphabetic,none,,0.909091,0.606061,0.121212,0.048485,0.00587695
IMG_9289.jpg,phone_photo,wall,alphanumeric,none,,0.913805,0.642424,0.060606,0.022222,0.0013468
IMG_9290.jpg,phone_photo,hung,unclear,,,0.483502,0.417677,0.239731,0.136364,0.03269054
IMG_9291.jpg,phone_photo,hung,alphanumeric,barcode,,0.529293,0.361616,0.220875,0.125253,0.0276652
IMG_9293.jpg,phone_photo,hung,alphanumeric,barcode,,0.499663,0.495455,0.228956,0.130303,0.02983369
IMG_9296.jpg,phone_photo,hung,alphanumeric,barcode,,0.493603,0.40101,0.19798,0.141414,0.02799714
IMG_9297.jpg,phone_photo,hung,alphanumeric,barcode,,0.525253,0.406566,0.191246,0.116162,0.02221542
IMG_9300.jpg,phone_photo,hung,alphanumeric,barcode,,0.490909,0.461111,0.152189,0.09798,0.0149114
IMG_9301.jpg,phone_photo,hung,alphanumeric,barcode,,0.512458,0.44899,0.16835,0.087879,0.01479441
IMG_9302.jpg,phone_photo,hung,alphanumeric,barcode,,0.513805,0.372727,0.232997,0.133333,0.03106622
IMG_9304.jpg,phone_photo,hung,alphanumeric,barcode,,0.515152,0.453535,0.152189,0.094949,0.01445023
IMG_9305.jpg,phone_photo,hung,alphanumeric,barcode,,0.487542,0.481818,0.167003,0.088889,0.01484474
IMG_9308.jpg,phone_photo,hung,alphanumeric,barcode,,0.492256,0.482323,0.16835,0.079798,0.013434
IMG_9309.jpg,phone_photo,hung,alphanumeric,barcode,,0.511785,0.29596,0.20202,0.127273,0.02571166
IMG_9312.jpg,phone_photo,wall,alphabetic,none,,0.206061,0.634343,0.183165,0.074747,0.01369112
IMG_9312.jpg,phone_photo,wall,alphanumeric,none,,0.206734,0.689394,0.074074,0.035354,0.00261878
IMG_9312.jpg,phone_photo,hung,alphanumeric,barcode,,0.489562,0.460101,0.162963,0.10202,0.01662551
IMG_9312.jpg,phone_photo,wall,alphabetic,none,,0.680808,0.616667,0.127946,0.041414,0.00529878
IMG_9313.jpg,phone_photo,hung,alphanumeric,barcode,,0.520539,0.365657,0.246465,0.121212,0.0298745
IMG_9316.jpg,phone_photo,hung,alphanumeric,barcode,,0.513131,0.358081,0.242424,0.116162,0.02816039
IMG_9317.jpg,phone_photo,hung,alphanumeric,barcode,,0.49697,0.49697,0.23165,0.088889,0.0205911
IMG_9319.jpg,phone_photo,hung,alphanumeric,barcode,,0.533333,0.291414,0.344781,0.19697,0.06791144
IMG_9321.jpg,phone_photo,hung,alphanumeric,barcode,,0.500337,0.385859,0.208754,0.143434,0.02994252
IMG_9324.jpg,phone_photo,hung,alphanumeric,barcode,,0.470707,0.355556,0.230303,0.151515,0.0348944
IMG_9325.jpg,phone_photo,hung,alphanumeric,barcode,,0.476094,0.411111,0.308418,0.171717,0.05296058
IMG_9328.jpg,phone_photo,hung,alphanumeric,barcode,,0.505724,0.384848,0.249158,0.171717,0.04278475
IMG_9328.jpg,phone_photo,hung,alphabetic,none,,0.074074,0.909091,0.137374,0.094949,0.01304357
IMG_9328.jpg,phone_photo,hung,unclear,,,0.506397,0.975758,0.107744,0.048485,0.00522396
IMG_9329.jpg,phone_photo,hung,alphanumeric,barcode,,0.475421,0.307576,0.255892,0.170707,0.04368262
IMG_9332.jpg,phone_photo,hung,alphanumeric,barcode,,0.526599,0.444444,0.210101,0.153535,0.03225793
IMG_9332.jpg,phone_photo,hung,alphabetic,none,,0.268687,0.891414,0.125253,0.093939,0.01176615
IMG_9332.jpg,phone_photo,hung,alphabetic,none,,0.689562,0.966162,0.110438,0.067677,0.00747407
IMG_9333.jpg,phone_photo,hung,alphanumeric,barcode,,0.494949,0.373232,0.26532,0.138384,0.03671598
IMG_9336.jpg,phone_photo,hung,alphanumeric,barcode,,0.4633,0.387374,0.218182,0.136364,0.02975207
IMG_9336.jpg,phone_photo,hung,alphabetic,none,,0.356229,0.89798,0.095623,0.086869,0.00830664
IMG_9336.jpg,phone_photo,wall,unclear,,,0.826263,0.975758,0.092929,0.048485,0.00450566
IMG_9337.jpg,phone_photo,hung,alphanumeric,barcode,,0.509091,0.483838,0.220875,0.145455,0.03212733
IMG_9337.jpg,phone_photo,hung,alphabetic,none,,0.611448,0.90303,0.137374,0.117172,0.01609632
IMG_9340.jpg,phone_photo,hung,alphanumeric,barcode,,0.507744,0.411616,0.253199,0.152525,0.03861919
IMG_9341.jpg,phone_photo,hung,alphanumeric,barcode,,0.507744,0.425758,0.228956,0.154545,0.03538414
IMG_9344.jpg,phone_photo,hung,alphanumeric,barcode,,0.461953,0.566667,0.223569,0.109091,0.02438935
IMG_9345.jpg,phone_photo,hung,alphanumeric,barcode,,0.417508,0.526768,0.204714,0.144444,0.02956977
IMG_9348.jpg,phone_photo,hung,alphanumeric,barcode,,0.515825,0.514646,0.188552,0.126263,0.02380709
IMG_9349.jpg,phone_photo,hung,alphanumeric,barcode,,0.491582,0.39798,0.20202,0.119192,0.02407918
IMG_9352.jpg,phone_photo,hung,alphanumeric,barcode,,0.494276,0.448485,0.180471,0.131313,0.02369826
IMG_9353.jpg,phone_photo,hung,alphanumeric,barcode,,0.57037,0.360101,0.249158,0.178788,0.04454647
IMG_9356.jpg,phone_photo,hung,alphanumeric,barcode,,0.509764,0.442929,0.254545,0.144444,0.03676768
IMG_9357.jpg,phone_photo,hung,alphanumeric,barcode,,0.468013,0.426263,0.238384,0.163636,0.03900826
IMG_9357.jpg,phone_photo,hung,alphabetic,none,,0.878114,0.829798,0.199327,0.170707,0.03402646
IMG_9360.jpg,phone_photo,hung,alphanumeric,barcode,,0.507744,0.340909,0.266667,0.136364,0.03636364
IMG_9361.jpg,phone_photo,hung,,barcode,,0.529966,0.374242,0.257239,0.160606,0.04131415
IMG_9365.jpg,phone_photo,hung,alphanumeric,barcode,,0.415488,0.395455,0.243771,0.150505,0.03668877
IMG_9366.jpg,phone_photo,hung,alphabetic,none,,0.259933,0.685859,0.161616,0.183838,0.02971125
IMG_9366.jpg,phone_photo,hung,alphanumeric,barcode,,0.571044,0.490909,0.177778,0.155556,0.02765432
IMG_9367.jpg,phone_photo,hung,alphanumeric,barcode,,0.492929,0.474747,0.250505,0.135354,0.03390674
IMG_9370.jpg,phone_photo,hung,unclear,,,0.288215,0.708586,0.129293,0.205051,0.02651158
IMG_9370.jpg,phone_photo,hung,alphanumeric,barcode,,0.476768,0.513636,0.212795,0.148485,0.03159678
IMG_9371.jpg,phone_photo,hung,unclear,,,0.125253,0.656566,0.099663,0.212121,0.0211407
IMG_9371.jpg,phone_photo,hung,alphanumeric,barcode,,0.439731,0.444444,0.222222,0.147475,0.03277217
IMG_9374.jpg,phone_photo,hung,alphanumeric,barcode,,0.463973,0.461616,0.232997,0.163636,0.03812672
IMG_9375.jpg,phone_photo,hung,alphanumeric,barcode,,0.538721,0.350505,0.226263,0.149495,0.03382512
IMG_9375.jpg,phone_photo,hung,unclear,,,0.043771,0.959596,0.084848,0.050505,0.00428528
IMG_9375.jpg,phone_photo,hung,unclear,,,0.305724,0.957071,0.086195,0.051515,0.00444036
IMG_9375.jpg,phone_photo,hung,unclear,,,0.556902,0.957576,0.082155,0.046465,0.0038173
IMG_9378.jpg,phone_photo,hung,alphanumeric,barcode,,0.476094,0.419697,0.189899,0.130303,0.02474441
IMG_9380.jpg,phone_photo,rack,alphanumeric,barcode,,0.441751,0.528788,0.113131,0.134343,0.01519845
IMG_9380.jpg,phone_photo,wall,alphabetic,none,,0.769697,0.462626,0.152189,0.076768,0.01168316
IMG_9381.jpg,phone_photo,rack,alphanumeric,barcode,,0.555556,0.566667,0.141414,0.153535,0.02171207
IMG_9381.jpg,phone_photo,hung,unclear,,,0.340067,0.631313,0.074074,0.040404,0.00299289
IMG_9381.jpg,phone_photo,hung,unclear,,,0.124579,0.593939,0.049832,0.044444,0.00221474
IMG_9382.jpg,phone_photo,rack,alphanumeric,barcode,,0.509764,0.627273,0.114478,0.139394,0.01595756
IMG_9382.jpg,phone_photo,hung,unclear,,,0.076094,0.585859,0.0633,0.044444,0.00281332
IMG_9382.jpg,phone_photo,hung,unclear,,,0.241751,0.591919,0.055219,0.042424,0.00234262
IMG_9382.jpg,phone_photo,hung,unclear,,,0.06936,0.642929,0.047138,0.037374,0.00176172
IMG_9382.jpg,phone_photo,hung,unclear,,,0.672727,0.605051,0.044444,0.034343,0.00152637
IMG_9382.jpg,phone_photo,hung,unclear,,,0.880808,0.642929,0.078114,0.043434,0.00339285
IMG_9383.jpg,phone_photo,rack,alphanumeric,barcode,,0.510438,0.455051,0.145455,0.140404,0.02042241
IMG_9383.jpg,phone_photo,wall,unclear,,,0.095623,0.498485,0.072727,0.037374,0.00271809
IMG_9385.jpg,phone_photo,rack,alphanumeric,barcode,,0.46734,0.454545,0.237037,0.246465,0.05842125
IMG_9385.jpg,phone_photo,hung,unclear,,,0.911785,0.541919,0.078114,0.053535,0.00418189
IMG_9386.jpg,phone_photo,rack,unclear,,,0.319192,0.560101,0.072727,0.168687,0.01226814
IMG_9386.jpg,phone_photo,rack,alphanumeric,barcode,,0.519865,0.561616,0.148148,0.169697,0.02514029
IMG_9386.jpg,phone_photo,hung,unclear,,,0.694276,0.553535,0.074074,0.034343,0.00254396
IMG_9386.jpg,phone_photo,hung,unclear,,,0.921212,0.538889,0.078114,0.043434,0.00339285
IMG_9387.jpg,phone_photo,rack,alphanumeric,barcode,,0.376431,0.479293,0.176431,0.194949,0.03439513
IMG_9388.jpg,phone_photo,wall,unclear,,,0.26734,0.590909,0.065993,0.034343,0.00226644
IMG_9388.jpg,phone_photo,rack,alphanumeric,barcode,,0.509091,0.543434,0.129293,0.155556,0.02011223
Image (1).jpg,phone_photo,wall,unclear,,,0.041288,0.309596,0.035606,0.041414,0.00147459
Image (1).jpg,phone_photo,wall,unclear,,,0.100758,0.314646,0.033333,0.041414,0.00138047
Image (1).jpg,phone_photo,wall,alphanumeric,none,,0.449621,0.268182,0.018939,0.025253,0.00047827
Image (1).jpg,phone_photo,wall,alphanumeric,none,,0.509091,0.293939,0.018182,0.022222,0.00040404
Image (10).jpg,phone_photo,wall,alphanumeric,barcode,,0.0834,0.430808,0.062774,0.033333,0.00209247
Image (10).jpg,phone_photo,wall,alphanumeric,barcode,,0.339877,0.419192,0.073535,0.034343,0.00252546
Image (10).jpg,phone_photo,wall,alphanumeric,barcode,,0.564967,0.405051,0.08609,0.040404,0.00347839
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.196547,0.433838,0.039252,0.047475,0.0018635
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.271069,0.436364,0.035839,0.052525,0.00188246
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.361236,0.435354,0.038684,0.052525,0.00203186
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.445714,0.434848,0.034701,0.051515,0.00178765
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.512557,0.435859,0.031857,0.051515,0.00164112
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.603008,0.431313,0.034133,0.052525,0.00179282
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.680375,0.436364,0.034133,0.052525,0.00179282
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.756889,0.433333,0.033564,0.048485,0.00162733
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.833687,0.435859,0.034701,0.053535,0.00185775
Image (12).jpg,phone_photo,wall,alphanumeric,barcode,,0.926983,0.435354,0.039252,0.058586,0.00229964
Image (13).jpg,phone_photo,wall,alphanumeric,barcode,,0.065464,0.320707,0.102232,0.041414,0.00423385
Image (13).jpg,phone_photo,wall,alphanumeric,barcode,,0.253787,0.323232,0.102232,0.044444,0.00454365
Image (13).jpg,phone_photo,wall,alphanumeric,barcode,,0.448386,0.320202,0.093264,0.044444,0.00414508
Image (13).jpg,phone_photo,wall,alphanumeric,barcode,,0.687825,0.317677,0.087884,0.037374,0.00328454
Image (14).jpg,phone_photo,wall,alphanumeric,none,,0.362296,0.198485,0.186529,0.073737,0.01375414
Image (14).jpg,phone_photo,hung,alphanumeric,none,,0.815166,0.234343,0.130929,0.056566,0.00740607
Image (17).jpg,phone_photo,wall,alphanumeric,barcode,,0.119192,0.172727,0.082155,0.052525,0.00431521
Image (17).jpg,phone_photo,wall,alphanumeric,barcode,,0.275421,0.165657,0.092929,0.056566,0.00525661
Image (17).jpg,phone_photo,wall,alphanumeric,barcode,,0.487542,0.154545,0.083502,0.056566,0.00472333
Image (17).jpg,phone_photo,wall,alphanumeric,barcode,,0.715825,0.141414,0.10101,0.066667,0.00673401
Image (18).jpg,phone_photo,hung,unclear,,,0.016835,0.122727,0.03367,0.031313,0.00105431
Image (18).jpg,phone_photo,hung,unclear,,,0.123232,0.110101,0.049832,0.038384,0.00191273
Image (18).jpg,phone_photo,hung,unclear,,,0.23367,0.1,0.052525,0.024242,0.00127334
Image (18).jpg,phone_photo,hung,unclear,,,0.351515,0.090404,0.048485,0.033333,0.00161616
Image (18).jpg,phone_photo,hung,unclear,,,0.463973,0.082323,0.049832,0.037374,0.00186239
Image (18).jpg,phone_photo,hung,unclear,,,0.576431,0.069192,0.059259,0.047475,0.00281332
Image (18).jpg,phone_photo,hung,unclear,,,0.700337,0.056061,0.053872,0.035354,0.00190457
Image (18).jpg,phone_photo,hung,unclear,,,0.827609,0.045455,0.052525,0.034343,0.0018039
Image (18).jpg,phone_photo,hung,unclear,,,0.969024,0.032323,0.044444,0.038384,0.00170595
Image (19).jpg,phone_photo,hung,alphanumeric,barcode,,0.414141,0.216667,0.214141,0.126263,0.02703806
Image (21).jpg,phone_photo,wall,alphanumeric,none,,0.320387,0.474242,0.07,0.025253,0.00176769
Image (21).jpg,phone_photo,wall,alphanumeric,none,,0.612055,0.476263,0.064616,0.019192,0.0012401
Image (21).jpg,phone_photo,hung,flag,barcode,,0.526798,0.082828,0.195642,0.060606,0.0118571
Image (23).jpg,phone_photo,wall,alphabetic,none,,0.370643,0.300505,0.095129,0.116162,0.01105031
Image (23).jpg,phone_photo,hung,unclear,,,0.820261,0.029293,0.075385,0.046465,0.00350274
Image (23).jpg,phone_photo,hung,unclear,,,0.894749,0.080808,0.052052,0.050505,0.00262887
Image (23).jpg,phone_photo,hung,unclear,,,0.948595,0.130303,0.044872,0.042424,0.00190366
Image (27).jpg,phone_photo,hung,alphanumeric,barcode,,0.501684,0.343939,0.211448,0.1,0.02114478
Image (3).jpg,phone_photo,wall,alphabetic,none,,0.214815,0.325253,0.127946,0.151515,0.01938578
Image (3).jpg,phone_photo,wall,alphanumeric,barcode,,0.970707,0.589899,0.058586,0.054545,0.00319559
Image (32).jpg,phone_photo,hung,alphanumeric,barcode,,0.4559,0.368687,0.247694,0.123232,0.03052388
Image (32).jpg,phone_photo,hung,alphabetic,none,,0.763723,0.756566,0.163334,0.058586,0.00956908
Image (32).jpg,phone_photo,hung,unclear,,,0.900134,0.820202,0.131026,0.048485,0.0063528
Image (33).jpg,phone_photo,hung,alphanumeric,barcode,,0.512439,0.444949,0.271027,0.132323,0.0358632
Image (4).jpg,phone_photo,wall,alphanumeric,none,,0.426894,0.339899,0.034091,0.033333,0.00113636
Image (6).jpg,phone_photo,wall,alphanumeric,none,,0.573106,0.370707,0.029545,0.026263,0.00077594
Image (8).jpg,phone_photo,hung,flag,barcode,,0.278114,0.119192,0.23569,0.070707,0.01666497
Image (8).jpg,phone_photo,hung,flag,barcode,,0.746128,0.130303,0.204714,0.062626,0.01282046
Image (9).jpg,phone_photo,hung,flag,barcode,,0.497709,0.125758,0.184735,0.063636,0.01175587
Image (9).jpg,phone_photo,wall,alphanumeric,none,,0.072639,0.473232,0.062774,0.025253,0.0015852
Image.jpg,phone_photo,wall,alphanumeric,none,,0.184512,0.331313,0.051178,0.034343,0.00175764
Media (1).jpg,phone_photo,wall,alphanumeric,none,,0.076515,0.49798,0.037879,0.034343,0.00130089
Media (1).jpg,phone_photo,hung,flag,barcode,,0.380303,0.037374,0.110606,0.060606,0.0067034
Media (1).jpg,phone_photo,hung,flag,barcode,,0.836742,0.036869,0.105303,0.063636,0.0067011
Media (11).jpg,phone_photo,hung,flag,barcode,,0.616193,0.038889,0.060795,0.077778,0.00472854
Media (11).jpg,phone_photo,hung,flag,barcode,,0.780114,0.129293,0.047727,0.070707,0.00337466
Media (11).jpg,phone_photo,hung,flag,barcode,,0.938068,0.211616,0.039773,0.055556,0.0022096
Media (11).jpg,phone_photo,hung,alphabetic,none,,0.96733,0.333333,0.038068,0.074747,0.0028455
Media (14).jpg,phone_photo,hung,alphanumeric,barcode,,0.230752,0.088384,0.188552,0.061616,0.01161786
Media (14).jpg,phone_photo,hung,alphanumeric,barcode,,0.577329,0.106061,0.184961,0.056566,0.01046242
Media (14).jpg,phone_photo,hung,alphanumeric,barcode,,0.887991,0.123737,0.15982,0.051515,0.00823317
Media (16).jpg,phone_photo,hung,alphanumeric,barcode,,0.232548,0.089899,0.195735,0.064646,0.01265358
Media (16).jpg,phone_photo,hung,alphanumeric,barcode,,0.573737,0.109596,0.177778,0.057576,0.01023569
Media (16).jpg,phone_photo,hung,alphanumeric,barcode,,0.887093,0.120707,0.161616,0.053535,0.00865218
Media (17).jpg,phone_photo,hung,flag,barcode,,0.606534,0.080303,0.065341,0.079798,0.00521407
Media (17).jpg,phone_photo,hung,flag,barcode,,0.771023,0.172727,0.056818,0.062626,0.00355831
Media (17).jpg,phone_photo,hung,alphabetic,none,,0.950852,0.377778,0.036932,0.078788,0.00290978
Media (17).jpg,phone_photo,hung,flag,barcode,,0.921875,0.260101,0.035795,0.055556,0.00198864
Media (2).jpg,phone_photo,wall,alphanumeric,none,,0.37642,0.533333,0.032386,0.034343,0.00111226
Media (2).jpg,phone_photo,wall,alphanumeric,none,,0.501989,0.540404,0.027841,0.024242,0.00067493
Media (2).jpg,phone_photo,hung,flag,barcode,,0.086364,0.090909,0.047727,0.066667,0.00318182
Media (2).jpg,phone_photo,hung,flag,barcode,,0.452273,0.111111,0.071591,0.060606,0.00433884
Media (2).jpg,phone_photo,hung,flag,barcode,,0.76875,0.125758,0.068182,0.075758,0.00516529
Media (4).jpg,phone_photo,hung,flag,barcode,,0.692256,0.216667,0.163412,0.063636,0.01039894
Media (4).jpg,phone_photo,hung,flag,barcode,,0.222671,0.291919,0.125701,0.046465,0.00584067
Media (5).jpg,phone_photo,wall,alphanumeric,none,,0.115625,0.488384,0.023295,0.027273,0.00063533
Media (5).jpg,phone_photo,wall,alphanumeric,none,,0.230114,0.491414,0.022727,0.023232,0.00052801
Media (5).jpg,phone_photo,hung,alphabetic,none,,0.837784,0.297475,0.08125,0.083838,0.00681187
Media (5).jpg,phone_photo,hung,flag,barcode,,0.45142,0.111111,0.067614,0.064646,0.00437098
Media (5).jpg,phone_photo,hung,flag,barcode,,0.178409,0.090909,0.073864,0.064646,0.00477502
